ask_price,base_currency,bid_price,creation_timestamp,currency,estimated_delivery_price,fetch_ts_ms,high,instrument_name,interest_rate,kind_filter,last,low,mark_iv,mark_price,mid_price,open_interest,price_change,quote_currency,underlying_index,underlying_price,volume,volume_usd
0.5995,BTC,,1764568637568,BTC,85953.58,1764568639569,,BTC-26DEC25-132000-P,0.0,option,0.201,,66.24,0.53279644,,5.7,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.243,BTC,0.2365,1764568637568,BTC,85953.58,1764568639569,,BTC-30JAN26-106000-P,0.0,option,0.176,,46.19,0.23997437,0.23975,34.5,,BTC,BTC-30JAN26,86504.81,0.0,0.0
0.7755,BTC,0.774,1764568637568,BTC,85953.58,1764568639569,,BTC-26JUN26-20000-C,0.0,option,0.771,,82.42,0.77471089,0.77475,8.4,,BTC,BTC-26JUN26,88465.69,0.0,0.0
0.0445,BTC,0.0425,1764568637568,BTC,85953.58,1764568639569,,BTC-4DEC25-83000-C,0.0,option,,,62.37,0.04379147,0.0435,0.0,,BTC,SYN.BTC-4DEC25,85963.02983078833,0.0,0.0
,BTC,0.002,1764568637568,BTC,85953.58,1764568639569,0.05,BTC-1DEC25-96000-P,0.0,option,0.05,0.05,83.91,0.11688232,,0.4,0.0,BTC,SYN.BTC-1DEC25,85953.54932315335,0.4,1828.54
0.214,BTC,0.2095,1764568637568,BTC,85953.58,1764568639569,,BTC-26DEC25-104000-P,0.0,option,0.149,,48.44,0.21151384,0.21175,883.2,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.2235,BTC,0.2195,1764568637568,BTC,85953.58,1764568639569,0.1545,BTC-12DEC25-105000-P,0.0,option,0.151,0.15,56.81,0.22156981,0.2215,280.9,-2.2654,BTC,BTC-12DEC25,86016.18,0.7,9728.89
0.0295,BTC,0.027,1764568637568,BTC,85953.58,1764568639569,0.03,BTC-2DEC25-88000-P,0.0,option,0.03,0.0015,59.92,0.02834391,0.02825,45.2,1100.0,BTC,SYN.BTC-2DEC25,85956.70949236501,67.3,44450.06
0.037,BTC,0.035,1764568637568,BTC,85953.58,1764568639569,0.0265,BTC-5DEC25-88000-P,0.0,option,0.0262,0.007,53.39,0.03652929,0.036,291.9,191.1111,BTC,BTC-5DEC25,85966.19,77.7,85362.38
0.15,BTC,0.145,1764568637568,BTC,85953.58,1764568639569,0.143,BTC-26DEC25-98000-P,0.0,option,0.143,0.0905,47.45,0.1479141,0.1475,1046.3,58.011,BTC,BTC-26DEC25,86142.58,1.1,9512.43
1.3585,BTC,1.148,1764568637568,BTC,85953.58,1764568639569,,BTC-25SEP26-200000-P,0.0,option,1.0,,53.44,1.24249051,1.25325,0.2,,BTC,BTC-25SEP26,89754.7,0.0,0.0
0.5175,BTC,0.487,1764568637569,BTC,85953.58,1764568639569,0.506,BTC-26JUN26-130000-P,0.0,option,0.506,0.506,48.39,0.50216524,0.50225,22.7,0.0,BTC,BTC-26JUN26,88465.69,0.1,4339.33
0.0009,BTC,0.0007,1764568637569,BTC,85953.58,1764568639569,0.0055,BTC-5DEC25-96000-C,0.0,option,0.0008,0.0008,55.76,0.00074266,0.0008,665.0,-80.4878,BTC,BTC-5DEC25,85966.19,445.0,134361.1
0.6285,BTC,0.6225,1764568637569,BTC,85953.58,1764568639569,,BTC-26DEC25-140000-P,0.0,option,0.538,,69.81,0.62546079,0.6255,198.8,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.0004,BTC,,1764568637569,BTC,85953.58,1764568639569,,BTC-27MAR26-320000-C,0.0,option,0.0005,,71.81,0.00013621,,493.3,,BTC,BTC-27MAR26,87234.73,0.0,0.0
0.247,BTC,0.243,1764568637569,BTC,85953.58,1764568639569,,BTC-12DEC25-65000-C,0.0,option,,,81.76,0.24549159,0.245,0.0,,BTC,BTC-12DEC25,86015.88,0.0,0.0
0.027,BTC,0.026,1764568637569,BTC,85953.58,1764568639569,0.0273,BTC-19DEC25-82000-P,0.0,option,0.0267,0.0208,53.63,0.02655965,0.0265,439.6,24.186,BTC,SYN.BTC-19DEC25,86079.23,440.7,940354.36
0.0075,BTC,0.007,1764568637569,BTC,85953.58,1764568639569,0.018,BTC-26DEC25-100000-C,0.0,option,0.007,0.007,47.52,0.00756205,0.00725,17702.9,-54.8387,BTC,BTC-26DEC25,86142.58,722.8,978621.25
0.018,BTC,0.017,1764568637569,BTC,85953.58,1764568639569,0.015,BTC-26JUN26-50000-P,0.0,option,0.015,0.014,60.86,0.01731182,0.0175,556.9,7.1429,BTC,BTC-26JUN26,88465.69,0.3,391.23
0.033,BTC,0.032,1764568637569,BTC,85953.58,1764568639569,0.0335,BTC-26DEC25-82000-P,0.0,option,0.0325,0.015,52.15,0.03254999,0.0325,1481.4,103.125,BTC,BTC-26DEC25,86142.58,55.4,139529.72
0.1495,BTC,0.1465,1764568637569,BTC,85953.58,1764568639569,0.1215,BTC-25SEP26-85000-P,0.0,option,0.1195,0.1195,49.89,0.14836958,0.148,150.4,-1.6461,BTC,BTC-25SEP26,89754.7,2.0,22082.93
0.3045,BTC,0.286,1764568637569,BTC,85953.58,1764568639569,,BTC-12DEC25-60000-C,0.0,option,0.32,,91.17,0.3030037,0.29525,1.3,,BTC,BTC-12DEC25,86015.88,0.0,0.0
0.3065,BTC,0.3045,1764568637569,BTC,85953.58,1764568639569,,BTC-26DEC25-60000-C,0.0,option,0.3245,,75.04,0.30561446,0.3055,54.4,,BTC,BTC-26DEC25,86142.58,0.0,0.0
0.22,BTC,0.1525,1764568637569,BTC,85953.58,1764568639569,,BTC-5DEC25-70000-C,0.0,option,0.2275,,92.23,0.18631135,0.18625,0.2,,BTC,BTC-5DEC25,85966.19,0.0,0.0
0.0665,BTC,0.065,1764568637569,BTC,85953.58,1764568639569,0.0805,BTC-26DEC25-84000-C,0.0,option,0.0645,0.0645,50.84,0.06585226,0.06575,109.3,-19.8758,BTC,BTC-26DEC25,86144.86,0.7,4207.99
0.027,BTC,0.026,1764568637569,BTC,85953.58,1764568639569,0.02,BTC-4DEC25-87000-P,0.0,option,0.02,0.0065,54.16,0.02658983,0.0265,2.3,207.6923,BTC,SYN.BTC-4DEC25,85963.02983078833,4.3,6518.5
0.1215,BTC,0.12,1764568637569,BTC,85953.58,1764568639569,0.1515,BTC-27MAR26-85000-C,0.0,option,0.1292,0.1292,48.34,0.12032569,0.12075,506.9,-14.7195,BTC,BTC-27MAR26,87237.06,150.3,1713829.31
0.1655,BTC,,1764568637569,BTC,85953.58,1764568639569,,BTC-4DEC25-96000-P,0.0,option,,,57.79,0.11714434,,0.0,,BTC,SYN.BTC-4DEC25,85963.02983078833,0.0,0.0
0.354,BTC,0.231,1764568637569,BTC,85953.58,1764568639569,,BTC-27FEB26-110000-P,0.0,option,,,46.46,0.28622301,0.2925,0.0,,BTC,SYN.BTC-27FEB26,86869.6,0.0,0.0
0.037,BTC,0.0365,1764568637569,BTC,85953.58,1764568639569,0.036,BTC-12DEC25-86000-C,0.0,option,0.036,0.036,52.8,0.03679618,0.03675,244.4,0.0,BTC,BTC-12DEC25,86016.18,1.2,3709.26
0.0155,BTC,0.015,1764568637569,BTC,85953.58,1764568639569,0.035,BTC-26DEC25-95000-C,0.0,option,0.0155,0.015,46.74,0.01548915,0.01525,4656.6,-51.5625,BTC,BTC-26DEC25,86142.58,2579.0,4602939.57
0.0013,BTC,0.0011,1764568637569,BTC,85953.58,1764568639569,0.0125,BTC-4DEC25-93000-C,0.0,option,0.0013,0.0013,54.16,0.00126066,0.0012,20.4,-87.619,BTC,SYN.BTC-4DEC25,85963.02983078833,22.6,12805.37
0.132,ETH,0.13,1764568637372,ETH,2827.17,1764568640134,,ETH-27FEB26-2900-C,0.0,option,,,70.9,0.131075,0.131,0.0,,ETH,SYN.ETH-27FEB26,2851.395,0.0,0.0
0.0305,ETH,0.029,1764568637372,ETH,2827.17,1764568640134,0.0255,ETH-27FEB26-2000-P,0.0,option,0.0255,0.0205,77.28,0.029642,0.02975,253.0,21.4286,ETH,SYN.ETH-27FEB26,2851.395,17.0,1068.37
0.3835,ETH,0.379,1764568637372,ETH,2827.17,1764568640134,0.386,ETH-26DEC25-3900-P,0.0,option,0.3835,0.3035,74.37,0.382143,0.38125,2223.0,26.3591,ETH,ETH-26DEC25,2831.53,40.0,41731.59
0.0165,ETH,0.0155,1764568637372,ETH,2827.17,1764568640134,0.0165,ETH-27MAR26-1600-P,0.0,option,0.0165,0.013,80.8,0.016099,0.016,5133.0,26.9231,ETH,ETH-27MAR26,2859.46,6.0,272.39
0.0047,ETH,0.0044,1764568637372,ETH,2827.17,1764568640134,0.013,ETH-12DEC25-3400-C,0.0,option,0.0047,0.0047,72.8,0.004585,0.00455,10323.0,-57.2727,ETH,ETH-12DEC25,2829.67,1408.0,40296.63
0.0002,ETH,,1764568637372,ETH,2827.17,1764568640134,0.0018,ETH-1DEC25-2700-P,0.0,option,0.0002,0.0001,135.1,9.1e-05,,758.0,100.0,ETH,SYN.ETH-1DEC25,2827.1702235923967,533.0,980.8
0.1145,ETH,0.112,1764568637372,ETH,2827.17,1764568640134,,ETH-25SEP26-4600-C,0.0,option,0.1295,,71.93,0.113495,0.11325,558.0,,ETH,ETH-25SEP26,2922.02,0.0,0.0
0.1305,ETH,0.0285,1764568637372,ETH,2827.17,1764568640134,,ETH-4DEC25-3025-P,0.0,option,,,70.1,0.074903,0.0795,0.0,,ETH,SYN.ETH-4DEC25,2827.540055557939,0.0,0.0
0.0015,ETH,0.001,1764568637372,ETH,2827.17,1764568640134,,ETH-27MAR26-11000-C,0.0,option,0.0022,,90.42,0.001245,0.00125,4585.0,,ETH,ETH-27MAR26,2859.46,0.0,0.0
0.0026,ETH,0.0022,1764568637372,ETH,2827.17,1764568640134,0.0145,ETH-4DEC25-3100-C,0.0,option,0.0025,0.0025,71.85,0.002577,0.0024,514.0,-80.0,ETH,SYN.ETH-4DEC25,2827.540055557939,536.0,21336.34
0.016,ETH,0.015,1764568637372,ETH,2827.17,1764568640134,0.0485,ETH-4DEC25-2900-C,0.0,option,0.0165,0.016,72.04,0.015874,0.0155,92.0,-65.9794,ETH,SYN.ETH-4DEC25,2827.540055557939,92.0,5958.32
0.1555,ETH,0.0505,1764568637372,ETH,2827.17,1764568640134,,ETH-4DEC25-3100-P,0.0,option,,,71.85,0.098937,0.103,0.0,,ETH,SYN.ETH-4DEC25,2827.540055557939,0.0,0.0
0.4765,ETH,0.4465,1764568637372,ETH,2827.17,1764568640134,,ETH-25SEP26-3800-P,0.0,option,0.395,,71.2,0.463351,0.4615,682.0,,ETH,ETH-25SEP26,2922.01,0.0,0.0
0.8265,ETH,0.825,1764568637372,ETH,2827.17,1764568640134,,ETH-27MAR26-500-C,0.0,option,0.8335,,109.73,0.825319,0.82575,1229.0,,ETH,ETH-27MAR26,2859.46,0.0,0.0
0.7785,ETH,0.76,1764568637372,ETH,2827.17,1764568640134,,ETH-27MAR26-5000-P,0.0,option,0.6685,,74.66,0.772136,0.76925,992.0,,ETH,ETH-27MAR26,2859.46,0.0,0.0
0.2205,ETH,0.217,1764568637372,ETH,2827.17,1764568640134,,ETH-25SEP26-3200-C,0.0,option,0.2437,,71.02,0.218683,0.21875,536.0,,ETH,ETH-25SEP26,2922.01,0.0,0.0
0.014,ETH,0.0125,1764568637372,ETH,2827.17,1764568640134,0.0115,ETH-25SEP26-1000-P,0.0,option,0.0115,0.011,81.4,0.013227,0.01325,523.0,4.5455,ETH,ETH-25SEP26,2922.01,3.0,100.33
0.139,ETH,0.111,1764568637372,ETH,2827.17,1764568640134,0.142,ETH-19DEC25-3150-P,0.0,option,0.142,0.0835,71.8,0.138171,0.125,43.0,63.2184,ETH,SYN.ETH-19DEC25,2830.605,53.0,16230.45
0.673,ETH,0.67,1764568637372,ETH,2827.17,1764568640134,,ETH-25SEP26-1000-C,0.0,option,0.6815,,81.4,0.670997,0.6715,1.0,,ETH,ETH-25SEP26,2922.02,0.0,0.0
0.0021,ETH,0.0019,1764568637372,ETH,2827.17,1764568640134,0.011,ETH-5DEC25-3200-C,0.0,option,0.0018,0.0017,73.81,0.002002,0.002,3927.0,-74.2857,ETH,ETH-5DEC25,2827.64,1837.0,28505.99
,ETH,,1764568637372,ETH,2827.17,1764568640134,,ETH-30JAN26-4200-P,0.0,option,0.309,,72.91,0.492749,,75.0,,ETH,ETH-30JAN26,2843.34,0.0,0.0
0.014,ETH,0.013,1764568637372,ETH,2827.17,1764568640134,0.019,ETH-30JAN26-4300-C,0.0,option,0.019,0.019,73.38,0.013636,0.0135,1342.0,0.0,ETH,ETH-30JAN26,2843.34,2.0,114.32
0.2845,ETH,0.2795,1764568637372,ETH,2827.17,1764568640134,0.2335,ETH-27MAR26-3400-P,0.0,option,0.2335,0.2335,70.8,0.283478,0.282,2298.0,0.0,ETH,ETH-27MAR26,2859.46,5.0,3501.22
0.7005,ETH,0.5215,1764568637372,ETH,2827.17,1764568640134,,ETH-27FEB26-4500-P,0.0,option,,,73.72,0.600472,0.611,0.0,,ETH,SYN.ETH-27FEB26,2851.395,0.0,0.0
0.4455,ETH,0.443,1764568637372,ETH,2827.17,1764568640134,,ETH-30JAN26-1600-C,0.0,option,0.44,,88.99,0.44361,0.44425,37.0,,ETH,ETH-30JAN26,2843.34,0.0,0.0
0.016,ETH,0.015,1764568637372,ETH,2827.17,1764568640134,0.022,ETH-30JAN26-4200-C,0.0,option,0.0155,0.0155,72.91,0.015608,0.0155,1297.0,-29.5455,ETH,ETH-30JAN26,2843.34,12.0,751.91
0.09,ETH,0.088,1764568637372,ETH,2827.17,1764568640134,,ETH-25SEP26-5200-C,0.0,option,0.1007,,72.79,0.089071,0.089,396.0,,ETH,ETH-25SEP26,2922.01,0.0,0.0
0.1975,ETH,0.195,1764568637372,ETH,2827.17,1764568640134,0.2217,ETH-26JUN26-3000-C,0.0,option,0.196,0.196,71.02,0.196287,0.19625,665.0,-11.5922,ETH,ETH-26JUN26,2889.23,204.0,125946.11
0.024,ETH,0.023,1764568637372,ETH,2827.17,1764568640134,0.034,ETH-30JAN26-3900-C,0.0,option,0.0235,0.0235,71.47,0.023617,0.0235,1188.0,-30.8824,ETH,ETH-30JAN26,2843.34,3.0,240.92
0.0065,ETH,0.0055,1764568637372,ETH,2827.17,1764568640134,0.011,ETH-26DEC25-3800-C,0.0,option,0.0055,0.0055,73.1,0.005983,0.006,13354.0,-50.0,ETH,ETH-26DEC25,2831.53,406.0,9542.89
0.5355,ETH,0.366,1764568637372,ETH,2827.17,1764568640134,,ETH-27FEB26-4000-P,0.0,option,,,71.89,0.440148,0.45075,0.0,,ETH,SYN.ETH-27FEB26,2851.395,0.0,0.0
0.016,ETH,0.014,1764568637372,ETH,2827.17,1764568640134,,ETH-26JUN26-8500-C,0.0,option,0.0165,,80.68,0.015271,0.015,2739.0,,ETH,ETH-26JUN26,2889.22,0.0,0.0
0.38,ETH,0.3775,1764568637373,ETH,2827.17,1764568640134,,ETH-30JAN26-1800-C,0.0,option,0.3905,,84.19,0.378222,0.37875,18.0,,ETH,ETH-30JAN26,2843.34,0.0,0.0
1.74,ETH,1.46,1764568637373,ETH,2827.17,1764568640134,,ETH-26JUN26-7400-P,0.0,option,,,78.54,1.583062,1.6,0.0,,ETH,ETH-26JUN26,2889.23,0.0,0.0
,ETH,0.002,1764568637373,ETH,2827.17,1764568640134,,ETH-1DEC25-3300-P,0.0,option,0.085,,109.9,0.167245,,1.0,,ETH,SYN.ETH-1DEC25,2827.1702235923967,0.0,0.0
0.1005,ETH,0.0965,1764568637373,ETH,2827.17,1764568640134,0.07,ETH-12DEC25-3050-P,0.0,option,0.07,0.05,71.78,0.099773,0.0985,511.0,40.0,ETH,ETH-12DEC25,2829.67,2.0,358.76
2.3005,ETH,1.9595,1764568637373,ETH,2827.17,1764568640134,,ETH-25SEP26-9000-P,0.0,option,,,78.87,2.109265,2.13,0.0,,ETH,ETH-25SEP26,2922.01,0.0,0.0
0.0035,ETH,0.0029,1764568637373,ETH,2827.17,1764568640134,,ETH-27MAR26-8500-C,0.0,option,0.004,,85.03,0.003209,0.0032,2007.0,,ETH,ETH-27MAR26,2859.46,0.0,0.0
0.0003,ETH,0.0001,1764568637373,ETH,2827.17,1764568640134,0.0003,ETH-27MAR26-500-P,0.0,option,0.0003,0.0003,109.73,0.000178,0.0002,15565.0,0.0,ETH,ETH-27MAR26,2859.46,505.0,455.37
0.0145,ETH,0.0135,1764568637373,ETH,2827.17,1764568640134,0.0215,ETH-12DEC25-3150-C,0.0,option,0.013,0.013,72.0,0.014418,0.014,1283.0,-39.5349,ETH,ETH-12DEC25,2829.67,122.0,4845.49
0.012,ETH,0.011,1764568637373,ETH,2827.17,1764568640134,0.012,ETH-26DEC25-2200-P,0.0,option,0.0115,0.006,82.75,0.011516,0.0115,14605.0,91.6667,ETH,ETH-26DEC25,2831.54,420.0,13581.59
0.105,ETH,0.1035,1764568637373,ETH,2827.17,1764568640134,,ETH-27FEB26-3100-C,0.0,option,0.1292,,70.61,0.104203,0.10425,600.0,,ETH,SYN.ETH-27FEB26,2851.395,0.0,0.0
0.062,ETH,0.058,1764568637373,ETH,2827.17,1764568640134,0.033,ETH-4DEC25-2975-P,0.0,option,0.033,0.0165,71.4,0.060613,0.06,251.0,69.2308,ETH,SYN.ETH-4DEC25,2827.540055557939,260.0,13900.76
0.008,ETH,0.0075,1764568637373,ETH,2827.17,1764568640134,0.009,ETH-2DEC25-2750-P,0.0,option,0.0085,0.0085,84.69,0.007678,0.00775,319.0,0.0,ETH,SYN.ETH-2DEC25,2827.300166673818,321.0,7985.31
0.1995,ETH,0.196,1764568637373,ETH,2827.17,1764568640134,,ETH-25SEP26-3400-C,0.0,option,0.2,,71.06,0.197933,0.19775,71.0,,ETH,ETH-25SEP26,2922.01,0.0,0.0
0.6435,ETH,0.6125,1764568637373,ETH,2827.17,1764568640134,,ETH-25SEP26-4400-P,0.0,option,0.5889,,71.72,0.629616,0.628,275.0,,ETH,ETH-25SEP26,2922.02,0.0,0.0
,ETH,,1764568637373,ETH,2827.17,1764568640134,,ETH-26DEC25-9000-P,0.0,option,1.257,,120.96,2.178512,,49.0,,ETH,ETH-26DEC25,2831.53,0.0,0.0
0.1485,ETH,0.091,1764568637373,ETH,2827.17,1764568640134,,ETH-5DEC25-2500-C,0.0,option,0.1735,,90.65,0.120108,0.11975,3.0,,ETH,ETH-5DEC25,2827.64,0.0,0.0
0.0001,ETH,,1764568637373,ETH,2827.17,1764568640134,0.0002,ETH-5DEC25-3900-C,0.0,option,0.0001,0.0001,107.49,9.2e-05,,690.0,-50.0,ETH,ETH-5DEC25,2827.64,41.0,24.36
0.0055,ETH,0.0047,1764568637373,ETH,2827.17,1764568640134,,ETH-27MAR26-7500-C,0.0,option,0.0065,,82.44,0.00512,0.0051,3058.0,,ETH,ETH-27MAR26,2859.46,0.0,0.0
0.1005,ETH,0.0975,1764568637373,ETH,2827.17,1764568640134,0.0935,ETH-19DEC25-3000-P,0.0,option,0.0895,0.06,71.89,0.099881,0.099,87.0,49.1667,ETH,SYN.ETH-19DEC25,2830.605,81.0,18615.42
0.8415,ETH,0.831,1764568637373,ETH,2827.17,1764568640134,,ETH-26DEC25-5200-P,0.0,option,0.763,,89.75,0.836952,0.83625,417.0,,ETH,ETH-26DEC25,2831.54,0.0,0.0
0.0165,ETH,0.0155,1764568637373,ETH,2827.17,1764568640134,0.017,ETH-19DEC25-2400-P,0.0,option,0.0165,0.0075,80.86,0.0161,0.016,2161.0,94.1176,ETH,SYN.ETH-19DEC25,2830.605,1501.0,66199.54
0.9205,ETH,0.6925,1764568637373,ETH,2827.17,1764568640134,,ETH-26JUN26-5000-P,0.0,option,0.7265,,73.32,0.790433,0.8065,431.0,,ETH,ETH-26JUN26,2889.23,0.0,0.0
0.6485,ETH,0.6465,1764568637373,ETH,2827.17,1764568640134,0.668,ETH-26DEC25-1000-C,0.0,option,0.668,0.668,136.62,0.646945,0.6475,1419.0,0.0,ETH,ETH-26DEC25,2831.53,4.0,8010.34
0.0205,ETH,0.0195,1764568637373,ETH,2827.17,1764568640134,,ETH-27MAR26-5200-C,0.0,option,0.026,,75.3,0.020294,0.02,7833.0,,ETH,ETH-27MAR26,2859.46,0.0,0.0
0.006,ETH,0.0055,1764568637373,ETH,2827.17,1764568640134,0.0055,ETH-26DEC25-2000-P,0.0,option,0.0055,0.0032,88.68,0.005757,0.00575,13903.0,71.875,ETH,ETH-26DEC25,2831.53,21.0,263.62
0.035,ETH,0.033,1764568637373,ETH,2827.17,1764568640134,0.0335,ETH-26JUN26-6200-C,0.0,option,0.0335,0.0335,75.88,0.034302,0.034,842.0,0.0,ETH,ETH-26JUN26,2889.23,5.0,471.09
0.0295,ETH,0.0285,1764568637373,ETH,2827.17,1764568640134,0.0475,ETH-26DEC25-3200-C,0.0,option,0.029,0.029,70.11,0.029515,0.029,20958.0,-38.9474,ETH,ETH-26DEC25,2831.53,283.0,25178.33
0.0013,ETH,0.0009,1764568637373,ETH,2827.17,1764568640134,0.0006,ETH-26JUN26-500-P,0.0,option,0.0004,0.0004,100.39,0.001025,0.0011,16049.0,-20.0,ETH,ETH-26JUN26,2889.23,151.0,196.4
0.165,ETH,0.163,1764568637373,ETH,2827.17,1764568640134,,ETH-27FEB26-2700-C,0.0,option,,,71.51,0.163893,0.164,0.0,,ETH,SYN.ETH-27FEB26,2851.395,0.0,0.0
0.0505,ETH,0.049,1764568637373,ETH,2827.17,1764568640134,0.0672,ETH-30JAN26-3400-C,0.0,option,0.0672,0.0672,70.14,0.049841,0.04975,1088.0,0.0,ETH,ETH-30JAN26,2843.34,30.0,6068.52
0.22,ETH,0.214,1764568637373,ETH,2827.17,1764568640134,,ETH-30JAN26-3300-P,0.0,option,0.1745,,70.12,0.218731,0.217,2720.0,,ETH,ETH-30JAN26,2843.34,0.0,0.0
4.769,ETH,4.242,1764568637373,ETH,2827.17,1764568640134,,ETH-25SEP26-16000-P,0.0,option,,,85.47,4.483971,4.5055,0.0,,ETH,ETH-25SEP26,2922.01,0.0,0.0
0.001,ETH,0.0005,1764568637373,ETH,2827.17,1764568640134,,ETH-30JAN26-7500-C,0.0,option,0.0016,,90.15,0.000726,0.00075,1407.0,,ETH,ETH-30JAN26,2843.34,0.0,0.0
,ETH,0.0001,1764568637373,ETH,2827.17,1764568640134,,ETH-5DEC25-3700-P,0.0,option,0.2495,,101.46,0.308763,,5.0,,ETH,ETH-5DEC25,2827.64,0.0,0.0
0.337,ETH,0.326,1764568637373,ETH,2827.17,1764568640134,,ETH-30JAN26-3700-P,0.0,option,0.302,,70.77,0.332956,0.3315,943.0,,ETH,ETH-30JAN26,2843.34,0.0,0.0
1.5885,ETH,,1764568637373,ETH,2827.17,1764568640134,,ETH-27MAR26-7000-P,0.0,option,,,80.85,1.454565,,0.0,,ETH,ETH-27MAR26,2859.46,0.0,0.0
0.0002,ETH,,1764568637373,ETH,2827.17,1764568640134,,ETH-26DEC25-1000-P,0.0,option,0.0001,,136.62,0.000111,,12100.0,,ETH,ETH-26DEC25,2831.54,0.0,0.0
0.0865,ETH,0.085,1764568637373,ETH,2827.17,1764568640134,0.103,ETH-27MAR26-3500-C,0.0,option,0.09,0.09,70.87,0.085802,0.08575,2955.0,-12.6214,ETH,ETH-27MAR26,2859.46,11.0,2879.1
2.3045,ETH,1.985,1764568637373,ETH,2827.17,1764568640134,,ETH-26JUN26-9000-P,0.0,option,,,81.44,2.128069,2.14475,0.0,,ETH,ETH-26JUN26,2889.22,0.0,0.0
0.0365,ETH,0.0355,1764568637373,ETH,2827.17,1764568640134,,ETH-4DEC25-2875-P,0.0,option,,,72.06,0.035877,0.036,0.0,,ETH,SYN.ETH-4DEC25,2827.540055557939,0.0,0.0
0.0012,ETH,0.0009,1764568637373,ETH,2827.17,1764568640134,0.006,ETH-4DEC25-3200-C,0.0,option,0.0012,0.0012,74.7,0.001038,0.00105,10.0,-78.1818,ETH,SYN.ETH-4DEC25,2827.540055557939,12.0,179.82
0.0535,ETH,0.0525,1764568637373,ETH,2827.17,1764568640134,0.0525,ETH-26DEC25-2700-P,0.0,option,0.0485,0.029,72.43,0.052958,0.053,2219.0,53.9683,ETH,ETH-26DEC25,2831.53,863.0,80577.2
0.0435,ETH,0.0415,1764568637373,ETH,2827.17,1764568640134,0.048,ETH-25SEP26-7500-C,0.0,option,0.048,0.048,76.66,0.042524,0.0425,564.0,0.0,ETH,ETH-25SEP26,2922.01,250.0,36099.29
1.543,ETH,1.254,1764568637373,ETH,2827.17,1764568640134,,ETH-25SEP26-6800-P,0.0,option,,,75.46,1.378957,1.3985,0.0,,ETH,ETH-25SEP26,2922.02,0.0,0.0
0.0033,ETH,0.003,1764568637373,ETH,2827.17,1764568640134,0.0065,ETH-26DEC25-4100-C,0.0,option,0.0035,0.0035,76.83,0.003131,0.00315,5653.0,-36.3636,ETH,ETH-26DEC25,2831.53,60.0,912.85
0.0047,ETH,0.0043,1764568637373,ETH,2827.17,1764568640134,0.007,ETH-2DEC25-2700-P,0.0,option,0.005,0.0003,90.39,0.004538,0.0045,536.0,1566.6667,ETH,SYN.ETH-2DEC25,2827.300166673818,585.0,6093.5
,ETH,,1764568637373,ETH,2827.17,1764568640134,,ETH-30JAN26-6500-P,0.0,option,,,86.0,1.287604,,0.0,,ETH,ETH-30JAN26,2843.34,0.0,0.0
0.0004,ETH,0.0002,1764568637373,ETH,2827.17,1764568640134,0.0003,ETH-5DEC25-2000-P,0.0,option,0.0003,0.0001,135.42,0.000311,0.0003,1248.0,200.0,ETH,ETH-5DEC25,2827.64,2912.0,2449.73
1.0565,ETH,0.8475,1764568637373,ETH,2827.17,1764568640134,,ETH-27MAR26-5500-P,0.0,option,0.29,,76.19,0.939762,0.952,5.0,,ETH,ETH-27MAR26,2859.46,0.0,0.0
0.0006,ETH,0.0004,1764568637373,ETH,2827.17,1764568640134,0.003,ETH-4DEC25-3300-C,0.0,option,0.0008,0.0008,80.34,0.000528,0.0005,126.0,-66.6667,ETH,SYN.ETH-4DEC25,2827.540055557939,129.0,444.0
0.3295,ETH,0.327,1764568637373,ETH,2827.17,1764568640134,,ETH-27FEB26-2000-C,0.0,option,,,77.28,0.328231,0.32825,0.0,,ETH,SYN.ETH-27FEB26,2851.395,0.0,0.0
0.0075,ETH,0.007,1764568637373,ETH,2827.17,1764568640134,0.02,ETH-12DEC25-3300-C,0.0,option,0.0075,0.007,72.29,0.007306,0.00725,1778.0,-53.125,ETH,ETH-12DEC25,2829.67,476.0,24580.58
0.0935,ETH,0.092,1764568637373,ETH,2827.17,1764568640134,,ETH-27FEB26-3200-C,0.0,option,0.1175,,70.53,0.092732,0.09275,154.0,,ETH,SYN.ETH-27FEB26,2851.395,0.0,0.0
0.0002,ETH,0.0001,1764568637373,ETH,2827.17,1764568640134,,ETH-5DEC25-3750-C,0.0,option,0.0003,,101.46,0.000164,0.00015,389.0,,ETH,ETH-5DEC25,2827.64,0.0,0.0
0.106,ETH,0.1045,1764568637373,ETH,2827.17,1764568640134,0.1205,ETH-30JAN26-2900-C,0.0,option,0.105,0.105,70.54,0.105234,0.10525,1801.0,-12.8631,ETH,ETH-30JAN26,2843.34,467.0,139874.73
0.0013,ETH,0.0009,1764568637373,ETH,2827.17,1764568640134,0.0016,ETH-30JAN26-7000-C,0.0,option,0.0016,0.0016,88.24,0.001055,0.0011,2681.0,0.0,ETH,ETH-30JAN26,2843.34,5.0,24.05
0.018,ETH,0.017,1764568637373,ETH,2827.17,1764568640134,0.0185,ETH-2DEC25-2825-C,0.0,option,0.0175,0.0155,78.85,0.017556,0.0175,10.0,-5.4054,ETH,SYN.ETH-2DEC25,2827.300166673818,10.0,493.94
